_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,which_document_has_experienced_manipulation,which_sentence_doesnt_belong_to_original_document,orig__golden,check_one_gold,check_one_gold_reason,description,id,query,text,which_sentence_doesnt_belong_to_original_document_gold,which_sentence_doesnt_belong_to_original_document_gold_reason
1937212748,10/9/2018 07:50:47,true,4128090899,,10/9/2018 07:48:58,false,instagc,1.0,27770607,USA,TX,El Paso,68.201.53.229,,5,TRUE,5,Sentence number 5 is out of context,,t10,,"1) BlueHost built its Web hosting management interface around the cPanel control panel, a truly ugly and utilitarian system that is nonetheless the industry standard today.


2) cPanel is designed for pros who know what they’re doing, and BlueHost offers little hand-holding if you need help getting started (although the company promises average tech support hold times of less than 30 seconds).


3) But what BlueHost lacks in friendliness it makes up for in exhaustiveness: With over 75 installation scripts at hand, you can point and click your way to building just about any kind of website--blog, wiki, e-commerce--without a lot of fuss.


4) The service plan is unremarkable yet comprehensive and--the big draw for most BlueHost customers (including this writer)--cheap.


5) Her and effects affixed pretend account ten natural


",,
1937212748,10/9/2018 08:16:27,true,4128127535,,10/9/2018 08:14:17,false,getpaid,1.0,40032300,GBR,M8,Bermondsey,92.20.0.66,,5,TRUE,5,Sentence number 5 is out of context,,t10,,"1) BlueHost built its Web hosting management interface around the cPanel control panel, a truly ugly and utilitarian system that is nonetheless the industry standard today.


2) cPanel is designed for pros who know what they’re doing, and BlueHost offers little hand-holding if you need help getting started (although the company promises average tech support hold times of less than 30 seconds).


3) But what BlueHost lacks in friendliness it makes up for in exhaustiveness: With over 75 installation scripts at hand, you can point and click your way to building just about any kind of website--blog, wiki, e-commerce--without a lot of fuss.


4) The service plan is unremarkable yet comprehensive and--the big draw for most BlueHost customers (including this writer)--cheap.


5) Her and effects affixed pretend account ten natural


",,
1937212748,10/9/2018 14:48:44,true,4128924208,,10/9/2018 14:46:00,false,instagc,1.0,15864091,USA,OK,Oklahoma City,72.198.99.248,,5,TRUE,5,Sentence number 5 is out of context,,t10,,"1) BlueHost built its Web hosting management interface around the cPanel control panel, a truly ugly and utilitarian system that is nonetheless the industry standard today.


2) cPanel is designed for pros who know what they’re doing, and BlueHost offers little hand-holding if you need help getting started (although the company promises average tech support hold times of less than 30 seconds).


3) But what BlueHost lacks in friendliness it makes up for in exhaustiveness: With over 75 installation scripts at hand, you can point and click your way to building just about any kind of website--blog, wiki, e-commerce--without a lot of fuss.


4) The service plan is unremarkable yet comprehensive and--the big draw for most BlueHost customers (including this writer)--cheap.


5) Her and effects affixed pretend account ten natural


",,
1937212748,10/9/2018 15:59:32,true,4129108725,,10/9/2018 15:57:43,false,instagc,1.0,15577915,USA,IL,West Frankfort,50.45.31.42,,5,TRUE,5,Sentence number 5 is out of context,,t10,,"1) BlueHost built its Web hosting management interface around the cPanel control panel, a truly ugly and utilitarian system that is nonetheless the industry standard today.


2) cPanel is designed for pros who know what they’re doing, and BlueHost offers little hand-holding if you need help getting started (although the company promises average tech support hold times of less than 30 seconds).


3) But what BlueHost lacks in friendliness it makes up for in exhaustiveness: With over 75 installation scripts at hand, you can point and click your way to building just about any kind of website--blog, wiki, e-commerce--without a lot of fuss.


4) The service plan is unremarkable yet comprehensive and--the big draw for most BlueHost customers (including this writer)--cheap.


5) Her and effects affixed pretend account ten natural


",,
1937212748,10/10/2018 06:41:54,true,4131381837,,10/10/2018 06:35:53,false,instagc,1.0,34854490,USA,CA,Baldwin Park,142.129.23.229,,5,TRUE,5,Sentence number 5 is out of context,,t10,,"1) BlueHost built its Web hosting management interface around the cPanel control panel, a truly ugly and utilitarian system that is nonetheless the industry standard today.


2) cPanel is designed for pros who know what they’re doing, and BlueHost offers little hand-holding if you need help getting started (although the company promises average tech support hold times of less than 30 seconds).


3) But what BlueHost lacks in friendliness it makes up for in exhaustiveness: With over 75 installation scripts at hand, you can point and click your way to building just about any kind of website--blog, wiki, e-commerce--without a lot of fuss.


4) The service plan is unremarkable yet comprehensive and--the big draw for most BlueHost customers (including this writer)--cheap.


5) Her and effects affixed pretend account ten natural


",,
1937212748,10/10/2018 11:20:24,true,4131890515,,10/10/2018 11:18:47,false,instagc,1.0,43755034,USA,KY,Louisville,74.139.107.32,,5,TRUE,5,Sentence number 5 is out of context,,t10,,"1) BlueHost built its Web hosting management interface around the cPanel control panel, a truly ugly and utilitarian system that is nonetheless the industry standard today.


2) cPanel is designed for pros who know what they’re doing, and BlueHost offers little hand-holding if you need help getting started (although the company promises average tech support hold times of less than 30 seconds).


3) But what BlueHost lacks in friendliness it makes up for in exhaustiveness: With over 75 installation scripts at hand, you can point and click your way to building just about any kind of website--blog, wiki, e-commerce--without a lot of fuss.


4) The service plan is unremarkable yet comprehensive and--the big draw for most BlueHost customers (including this writer)--cheap.


5) Her and effects affixed pretend account ten natural


",,
1937212748,10/10/2018 16:58:45,true,4132675821,,10/10/2018 16:57:36,false,instagc,1.0,34609243,USA,OH,Columbus,99.89.202.111,,5,TRUE,5,Sentence number 5 is out of context,,t10,,"1) BlueHost built its Web hosting management interface around the cPanel control panel, a truly ugly and utilitarian system that is nonetheless the industry standard today.


2) cPanel is designed for pros who know what they’re doing, and BlueHost offers little hand-holding if you need help getting started (although the company promises average tech support hold times of less than 30 seconds).


3) But what BlueHost lacks in friendliness it makes up for in exhaustiveness: With over 75 installation scripts at hand, you can point and click your way to building just about any kind of website--blog, wiki, e-commerce--without a lot of fuss.


4) The service plan is unremarkable yet comprehensive and--the big draw for most BlueHost customers (including this writer)--cheap.


5) Her and effects affixed pretend account ten natural


",,
1937212748,10/10/2018 17:04:03,true,4132686901,,10/10/2018 17:02:11,false,instagc,1.0,20845955,GBR,L9,Sheffield,146.198.69.112,,5,TRUE,5,Sentence number 5 is out of context,,t10,,"1) BlueHost built its Web hosting management interface around the cPanel control panel, a truly ugly and utilitarian system that is nonetheless the industry standard today.


2) cPanel is designed for pros who know what they’re doing, and BlueHost offers little hand-holding if you need help getting started (although the company promises average tech support hold times of less than 30 seconds).


3) But what BlueHost lacks in friendliness it makes up for in exhaustiveness: With over 75 installation scripts at hand, you can point and click your way to building just about any kind of website--blog, wiki, e-commerce--without a lot of fuss.


4) The service plan is unremarkable yet comprehensive and--the big draw for most BlueHost customers (including this writer)--cheap.


5) Her and effects affixed pretend account ten natural


",,
1937212748,10/10/2018 19:22:41,true,4133035472,,10/10/2018 19:17:30,false,instagc,1.0,21551272,GBR,X7,Ammanford,92.26.241.3,,5,TRUE,5,Sentence number 5 is out of context,,t10,,"1) BlueHost built its Web hosting management interface around the cPanel control panel, a truly ugly and utilitarian system that is nonetheless the industry standard today.


2) cPanel is designed for pros who know what they’re doing, and BlueHost offers little hand-holding if you need help getting started (although the company promises average tech support hold times of less than 30 seconds).


3) But what BlueHost lacks in friendliness it makes up for in exhaustiveness: With over 75 installation scripts at hand, you can point and click your way to building just about any kind of website--blog, wiki, e-commerce--without a lot of fuss.


4) The service plan is unremarkable yet comprehensive and--the big draw for most BlueHost customers (including this writer)--cheap.


5) Her and effects affixed pretend account ten natural


",,
1937212748,10/10/2018 22:26:33,true,4133453232,,10/10/2018 22:24:03,false,elite,1.0,44894387,USA,MN,Minneapolis,97.127.61.147,,5,TRUE,5,Sentence number 5 is out of context,,t10,,"1) BlueHost built its Web hosting management interface around the cPanel control panel, a truly ugly and utilitarian system that is nonetheless the industry standard today.


2) cPanel is designed for pros who know what they’re doing, and BlueHost offers little hand-holding if you need help getting started (although the company promises average tech support hold times of less than 30 seconds).


3) But what BlueHost lacks in friendliness it makes up for in exhaustiveness: With over 75 installation scripts at hand, you can point and click your way to building just about any kind of website--blog, wiki, e-commerce--without a lot of fuss.


4) The service plan is unremarkable yet comprehensive and--the big draw for most BlueHost customers (including this writer)--cheap.


5) Her and effects affixed pretend account ten natural


",,
1937212748,10/10/2018 22:32:32,true,4133465493,,10/10/2018 22:24:25,false,instagc,1.0,44715683,USA,HI,Pahoa,66.27.41.251,,5,TRUE,5,Sentence number 5 is out of context,,t10,,"1) BlueHost built its Web hosting management interface around the cPanel control panel, a truly ugly and utilitarian system that is nonetheless the industry standard today.


2) cPanel is designed for pros who know what they’re doing, and BlueHost offers little hand-holding if you need help getting started (although the company promises average tech support hold times of less than 30 seconds).


3) But what BlueHost lacks in friendliness it makes up for in exhaustiveness: With over 75 installation scripts at hand, you can point and click your way to building just about any kind of website--blog, wiki, e-commerce--without a lot of fuss.


4) The service plan is unremarkable yet comprehensive and--the big draw for most BlueHost customers (including this writer)--cheap.


5) Her and effects affixed pretend account ten natural


",,
